104000085,104/10/06,13,03,08,10,28,38,47
104000084,104/10/02,35,11,15,36,41,44,45
104000083,104/09/29,15,01,03,25,31,35,44
104000082,104/09/25,02,09,13,21,25,38,39
104000081,104/09/22,30,06,10,39,44,46,47
104000080,104/09/18,28,06,16,17,36,37,41
104000079,104/09/15,39,02,13,30,31,34,44
104000078,104/09/11,30,05,10,18,29,41,44
104000077,104/09/08,09,08,28,31,32,36,43
104000076,104/09/04,09,19,20,44,46,47,49
104000075,104/09/01,03,09,18,19,20,40,48
104000074,104/08/28,16,08,11,12,15,40,46
104000073,104/08/25,49,13,15,22,26,45,47
104000072,104/08/21,45,10,15,20,21,27,36
104000071,104/08/18,21,08,20,29,30,42,49
104000070,104/08/14,35,05,13,14,23,24,42
104000069,104/08/11,14,01,02,35,43,45,46
104000068,104/08/07,38,25,26,27,28,36,37
104000067,104/08/04,43,03,12,17,19,38,48
104000066,104/07/31,29,13,16,18,30,32,40
104000065,104/07/28,16,06,15,27,32,44,49
104000064,104/07/24,29,10,12,25,33,39,42
104000063,104/07/21,28,08,09,16,39,40,44
104000062,104/07/17,38,04,07,20,27,33,40
104000061,104/07/14,41,10,12,14,19,30,45
104000060,104/07/10,33,05,06,13,26,29,47
104000059,104/07/07,41,01,14,27,33,42,46
104000058,104/07/03,24,21,23,28,29,41,46
104000057,104/06/30,47,18,19,32,35,46,48
104000056,104/06/26,07,05,06,12,28,29,41
104000055,104/06/23,05,02,13,33,35,43,45
104000054,104/06/19,15,03,05,11,18,25,38
104000053,104/06/16,07,03,04,25,35,41,45
104000052,104/06/12,18,08,19,22,24,26,28
104000051,104/06/09,12,03,20,27,34,37,44
104000050,104/06/05,34,08,21,32,35,41,48
104000049,104/06/02,13,01,07,19,20,46,47
104000048,104/05/29,24,02,05,11,28,32,34
104000047,104/05/26,30,02,10,11,20,26,45
104000046,104/05/22,05,03,21,23,28,37,43
104000045,104/05/19,14,15,16,29,39,42,46
104000044,104/05/15,40,03,06,18,27,29,32
104000043,104/05/12,17,01,13,23,29,31,33
104000042,104/05/08,39,02,10,15,28,44,49
104000041,104/05/05,30,08,28,41,42,44,49
104000040,104/05/01,09,08,15,25,29,47,49
104000039,104/04/28,23,03,05,12,26,36,44
104000038,104/04/24,49,13,25,31,35,41,46
104000037,104/04/21,30,01,03,11,22,29,33
104000036,104/04/17,39,26,32,33,36,45,47
104000035,104/04/14,11,01,22,23,38,48,49
104000034,104/04/10,13,10,11,17,20,42,44
104000033,104/04/07,04,11,17,19,33,45,47
104000032,104/04/03,41,13,32,36,40,42,43
104000031,104/03/31,15,02,04,13,25,32,43
104000030,104/03/27,39,12,13,15,18,24,36
104000029,104/03/24,28,03,04,06,09,17,24
104000028,104/03/20,08,04,07,09,13,29,46
104000027,104/03/17,01,05,32,36,40,42,49
104000026,104/03/13,11,06,09,14,16,22,33
104000025,104/03/10,42,03,11,25,34,46,47
104000024,104/03/06,29,06,21,22,35,37,44
104000023,104/03/03,21,04,06,11,41,43,46
104000022,104/02/27,45,02,06,27,34,38,43
104000021,104/02/24,09,03,28,39,41,46,48
104000020,104/02/23,23,14,20,21,32,38,43
104000019,104/02/22,28,03,06,12,34,37,43
104000018,104/02/21,20,02,05,11,17,27,40
104000017,104/02/20,41,05,09,10,28,29,45
104000016,104/02/19,11,07,25,27,31,40,49
104000015,104/02/18,14,03,06,15,16,27,31
104000014,104/02/17,13,03,11,15,23,40,46
104000013,104/02/13,38,01,09,15,25,29,35
104000012,104/02/10,09,14,15,26,29,35,44
104000011,104/02/06,48,05,11,29,36,42,46
104000010,104/02/03,08,05,13,15,16,18,30
104000009,104/01/30,28,03,14,24,35,39,44
104000008,104/01/27,06,04,09,15,21,27,45
104000007,104/01/23,29,08,16,20,38,39,42
104000006,104/01/20,48,09,24,28,35,45,47
104000005,104/01/16,49,02,17,28,32,38,46
104000004,104/01/13,49,02,14,16,22,37,46
104000003,104/01/09,11,07,08,18,21,23,24
104000002,104/01/06,13,11,16,29,30,37,43
104000001,104/01/02,06,13,22,23,29,31,48
103000108,103/12/30,45,07,30,32,44,48,49
103000107,103/12/26,30,09,27,32,42,45,49
103000106,103/12/23,35,03,27,30,31,32,39
103000105,103/12/19,40,01,09,24,32,41,49
103000104,103/12/16,08,17,28,32,34,35,45
103000103,103/12/12,37,07,08,24,29,32,48
103000102,103/12/09,24,07,09,23,33,41,43
103000101,103/12/05,17,11,18,30,34,37,47
103000100,103/12/02,47,09,11,13,23,26,42
103000099,103/11/28,36,01,10,21,35,40,44
103000098,103/11/25,40,01,15,16,32,44,48
103000097,103/11/21,40,02,03,22,26,32,34
103000096,103/11/18,06,11,12,20,26,28,43
103000095,103/11/14,49,15,16,29,34,41,44
103000094,103/11/11,14,05,11,18,23,36,43
103000093,103/11/07,33,11,19,25,27,40,49
103000092,103/11/04,47,03,20,30,35,38,41
103000091,103/10/31,20,02,08,10,14,27,49
103000090,103/10/28,21,05,16,25,32,37,44
103000089,103/10/24,15,01,17,20,36,37,45
103000088,103/10/21,45,14,28,31,38,42,44
103000087,103/10/17,39,02,11,20,32,33,36
103000086,103/10/14,08,09,10,14,20,36,47
103000085,103/10/10,33,01,11,19,24,26,28
103000084,103/10/07,29,17,18,40,41,45,47
103000083,103/10/03,39,10,14,19,24,35,37
103000082,103/09/30,15,18,35,36,41,47,49
103000081,103/09/26,39,08,15,19,22,29,37
103000080,103/09/23,16,02,11,20,28,32,38
103000079,103/09/19,04,02,06,17,29,32,39
103000078,103/09/16,45,07,12,16,18,19,41
103000077,103/09/12,15,02,23,27,31,36,49
103000076,103/09/09,14,21,23,29,41,42,49
103000075,103/09/05,45,10,16,25,27,32,36
103000074,103/09/02,22,07,08,36,39,42,43
103000073,103/08/29,35,09,10,21,23,38,39
103000072,103/08/26,09,01,17,19,23,32,43
103000071,103/08/22,18,08,16,23,30,31,43
103000070,103/08/19,17,06,07,09,12,14,19
103000069,103/08/15,05,18,23,29,46,47,48
103000068,103/08/12,44,04,06,10,12,34,45
103000067,103/08/08,37,26,31,32,38,42,45
103000066,103/08/05,34,04,11,26,33,40,42
103000065,103/08/01,18,05,08,21,23,32,45
103000064,103/07/29,46,31,32,34,36,44,47
103000063,103/07/25,26,05,21,30,32,35,45
103000062,103/07/22,14,03,09,13,17,28,42
103000061,103/07/18,40,01,02,15,19,21,30
103000060,103/07/15,13,07,18,23,32,34,48
103000059,103/07/11,33,01,07,14,15,18,30
103000058,103/07/08,38,10,22,25,33,39,47
103000057,103/07/04,28,03,14,17,24,27,48
103000056,103/07/01,18,06,07,08,09,21,48
103000055,103/06/27,24,13,21,27,34,35,36
103000054,103/06/24,15,01,08,12,14,40,41
103000053,103/06/20,48,12,14,16,33,36,47
103000052,103/06/17,12,03,06,18,20,25,48
103000051,103/06/13,16,04,21,28,32,37,42
103000050,103/06/10,30,03,11,28,32,33,35
103000049,103/06/06,48,25,29,40,41,47,49
103000048,103/06/03,46,16,31,32,33,35,44
103000047,103/05/30,15,09,17,21,24,30,35
103000046,103/05/27,16,10,19,23,26,32,39
103000045,103/05/23,15,11,17,22,27,30,46
103000044,103/05/20,38,06,13,30,33,34,35
103000043,103/05/16,29,14,31,38,41,42,45
103000042,103/05/13,23,15,20,29,31,32,44
103000041,103/05/09,03,01,11,13,21,27,37
103000040,103/05/06,31,10,25,35,39,40,46
103000039,103/05/02,12,01,07,23,25,37,40
103000038,103/04/29,22,02,09,27,30,44,46
103000037,103/04/25,30,04,24,34,35,38,46
103000036,103/04/22,42,11,12,15,18,20,37
103000035,103/04/18,24,08,09,15,40,44,48
103000034,103/04/15,41,05,08,24,26,35,44
103000033,103/04/11,15,01,03,04,09,12,17
103000032,103/04/08,11,01,14,17,27,28,45
103000031,103/04/04,23,08,24,35,37,41,47
103000030,103/04/01,06,18,22,29,30,46,47
103000029,103/03/28,41,09,18,23,35,36,47
103000028,103/03/25,16,19,23,25,30,42,47
103000027,103/03/21,20,08,18,26,31,46,47
103000026,103/03/18,16,12,26,28,35,39,40
103000025,103/03/14,28,02,08,27,40,41,47
103000024,103/03/11,14,13,15,16,20,40,43
103000023,103/03/07,16,06,18,26,30,37,38
103000022,103/03/04,06,08,26,35,37,40,43
103000021,103/02/28,37,13,17,18,24,28,32
103000020,103/02/25,04,03,05,09,12,13,46
103000019,103/02/21,09,11,12,23,28,40,48
103000018,103/02/18,35,06,19,20,26,32,47
103000017,103/02/14,01,10,19,20,24,33,48
103000016,103/02/11,41,06,15,21,22,31,44
103000015,103/02/07,25,05,11,12,21,22,28
103000014,103/02/04,28,08,12,19,32,42,46
103000013,103/02/03,48,01,02,16,17,27,30
103000012,103/02/02,05,03,13,14,19,24,45
103000011,103/02/01,27,06,09,13,19,36,37
103000010,103/01/31,19,17,23,27,38,48,49
103000009,103/01/30,08,09,22,44,45,48,49
103000008,103/01/28,24,01,02,05,07,26,30
103000007,103/01/24,36,01,04,20,29,41,45
103000006,103/01/21,09,12,15,22,38,43,44
103000005,103/01/17,37,13,15,20,26,29,36
103000004,103/01/14,26,02,11,21,41,45,49
103000003,103/01/10,03,07,17,19,30,32,37
103000002,103/01/07,39,01,07,21,25,35,36
103000001,103/01/03,08,11,18,20,21,35,37
